name,datetime,tempmax,tempmin,temp,humidity,precip,windspeed,cloudcover,uvindex
"Dhaka, Bangladesh",2025-10-10,89.6,77,80.5,89.1,0.376,4.7,82.6,7
"Dhaka, Bangladesh",2025-10-11,82.4,77,79,88.3,0.985,9.2,87.4,4
"Dhaka, Bangladesh",2025-10-12,88.6,76.8,81.8,77.2,0.008,12,67.8,7
"Dhaka, Bangladesh",2025-10-13,90.4,76.5,82.6,76.3,0,6.9,43.5,7
"Dhaka, Bangladesh",2025-10-14,90.3,76.5,83,73,0,6.9,39.2,7
"Dhaka, Bangladesh",2025-10-15,91.6,77,83.6,74.6,0,6.9,34.4,8
"Dhaka, Bangladesh",2025-10-16,91.5,78.8,84.1,74.4,0,5.8,51.6,7
"Dhaka, Bangladesh",2025-10-17,92.6,78.8,84.5,75.9,0.02,8.1,51.6,7
"Dhaka, Bangladesh",2025-10-18,94.5,79.5,85.8,71.4,0.008,5.8,35.7,7
"Dhaka, Bangladesh",2025-10-19,94.4,78.6,86.1,66.8,0,6.9,15.1,8
"Dhaka, Bangladesh",2025-10-20,93.3,78.8,85.7,69.7,0.004,8.1,4.3,8
"Dhaka, Bangladesh",2025-10-21,94.5,78.8,85.7,67.3,0,5.8,5.4,8
"Dhaka, Bangladesh",2025-10-22,92.4,80.1,85.5,70.6,0,6.9,33.9,8
"Dhaka, Bangladesh",2025-10-23,92.4,78.8,84.4,72.7,0.02,4.7,53.4,7
"Dhaka, Bangladesh",2025-10-24,92.8,77.1,84.4,67.4,0.004,6.9,19,7
"Dhaka, Bangladesh",2025-10-25,91.6,77,84.6,67.4,0,5.8,30.5,8
"Dhaka, Bangladesh",2025-10-26,91.5,78,84.7,69,0,5.8,29.2,8
"Dhaka, Bangladesh",2025-10-27,92.8,79,85.2,66.1,0.004,4.7,25.8,8
"Dhaka, Bangladesh",2025-10-28,92.1,78.4,84.6,72.9,0,4.7,65,8
"Dhaka, Bangladesh",2025-10-29,89.6,75.2,82.2,81.4,0.016,12.8,63.6,6
"Dhaka, Bangladesh",2025-10-30,89.6,76.4,82,82.4,0.151,6.9,79.9,6
"Dhaka, Bangladesh",2025-10-31,92.1,77.1,84.4,76.2,0.04,5.8,69.5,6
"Dhaka, Bangladesh",2025-11-01,88.5,77,82,82.7,0.044,11.4,75.7,6
"Dhaka, Bangladesh",2025-11-02,82.5,76.6,78.8,84.6,0.052,8.1,86.3,6
"Dhaka, Bangladesh",2025-11-03,86.2,75.2,79.1,79.2,0.012,9.2,54,7
"Dhaka, Bangladesh",2025-11-04,87.8,73.4,80.4,76.3,0.008,9.2,60.7,7
"Dhaka, Bangladesh",2025-11-05,86,77.8,80.7,84.8,0.102,6.9,68.8,4
"Dhaka, Bangladesh",2025-11-06,89.4,77,81.9,77.4,0.048,6.9,65.5,6
"Dhaka, Bangladesh",2025-11-07,88.4,78,81.7,76.3,0.008,8.1,30.5,7
"Dhaka, Bangladesh",2025-11-08,87.4,76.4,80.6,70.8,0,13.9,1.9,8
"Dhaka, Bangladesh",2025-11-09,85,70.6,78,71.5,0,11.4,9.1,8
"Dhaka, Bangladesh",2025-11-10,86,73.4,78.8,72.1,0,9.2,12.5,7
"Dhaka, Bangladesh",2025-11-11,83.8,69.8,75.9,60.4,0,9.2,6.5,7
"Dhaka, Bangladesh",2025-11-12,84.2,66.8,74.8,61,0,5.8,26.1,8
"Dhaka, Bangladesh",2025-11-13,83.8,67.5,74.5,62.9,0,6.9,6.3,7
"Dhaka, Bangladesh",2025-11-14,82.3,66.1,73.9,68,0,5.8,25,7
"Dhaka, Bangladesh",2025-11-15,82.3,66.1,74.2,68.6,0,4.7,15.1,7
"Dhaka, Bangladesh",2025-11-16,82.3,66.1,74.8,62.3,0,6.9,16.3,7
"Dhaka, Bangladesh",2025-11-17,84.1,66.1,75.3,62.2,0,5.8,18.8,7
"Dhaka, Bangladesh",2025-11-18,85.9,66.1,75.1,64.4,0,8.1,2.7,7
"Dhaka, Bangladesh",2025-11-19,88.4,63.6,75.5,63.8,0,5.8,1.5,7
"Dhaka, Bangladesh",2025-11-20,87,66.1,75.6,60.7,0,4.9,3.8,7
"Dhaka, Bangladesh",2025-11-21,84.1,66.1,74.5,64,0,5.8,13.7,6
"Dhaka, Bangladesh",2025-11-22,82.3,67.9,73.9,67.1,0,8.1,38.7,7
"Dhaka, Bangladesh",2025-11-23,82.3,66.1,73.8,67.9,0,8.1,34,7
"Dhaka, Bangladesh",2025-11-24,82.3,66.1,72.8,66.2,0,8.1,16.7,7
"Dhaka, Bangladesh",2025-11-25,82.3,64.3,72.2,71.2,0,5.8,12.6,7
"Dhaka, Bangladesh",2025-11-26,82.5,66.1,73.2,65.2,0,51.9,14.9,7
"Dhaka, Bangladesh",2025-11-27,82.3,64.3,73.9,61.7,0,5.8,20.8,7
"Dhaka, Bangladesh",2025-11-28,82.3,64.3,73.1,65.8,0,6.3,7.8,7
"Dhaka, Bangladesh",2025-11-29,82.3,62.5,72.3,64.9,0,4.7,24.5,7
"Dhaka, Bangladesh",2025-11-30,80.5,64.3,72,68.9,0,8.1,60.6,7
"Dhaka, Bangladesh",2025-12-01,82.3,66.1,73.4,61.7,0,6.9,51.8,7
"Dhaka, Bangladesh",2025-12-02,78.7,66.1,71.8,62.9,0,9.2,55,7
"Dhaka, Bangladesh",2025-12-03,78.7,62.5,70.5,60.7,0,8.1,45.8,7
"Dhaka, Bangladesh",2025-12-04,80.5,59.6,69.9,71,0,9.2,23.9,7
"Dhaka, Bangladesh",2025-12-05,80.5,61.8,70.4,70.3,0,6.9,0.1,7
"Dhaka, Bangladesh",2025-12-06,80.5,60.7,69.1,64.6,0,8.1,12,7
"Dhaka, Bangladesh",2025-12-07,78.7,59.6,69.5,67.1,0,9.2,14.4,7
"Dhaka, Bangladesh",2025-12-08,79.6,62.5,70,67.9,0,5.8,58.3,7
"Dhaka, Bangladesh",2025-12-09,78.7,62.5,70,70.8,0,5.8,53.1,7
"Dhaka, Bangladesh",2025-12-10,80.5,62.5,70.1,69,0,6.9,41,7
"Dhaka, Bangladesh",2025-12-11,78.7,60.7,69.3,65,0,4.7,2.3,7
"Dhaka, Bangladesh",2025-12-12,80.5,59.3,69.8,63.9,0,5.8,11.5,7
,,,,,,,,,
"Barishal, Bangladesh",2025-01-01,75.3,59.1,64.5,86.5,0,7.2,27,7
"Barishal, Bangladesh",2025-01-02,68.8,58.7,61.7,88.9,0,7.6,39.1,7
"Barishal, Bangladesh",2025-01-03,67.2,57.5,61.3,88.3,0,5.6,71.4,6
"Barishal, Bangladesh",2025-01-04,71.1,56,62.3,88.7,0,4.5,62.7,7
"Barishal, Bangladesh",2025-01-05,78.1,55,64,88.5,0,5.8,34.3,7
"Barishal, Bangladesh",2025-01-06,82.6,56.6,67.2,84,0,4.9,21.9,7
"Barishal, Bangladesh",2025-01-07,79.4,58.7,67.5,82,0,6.3,19.1,7
"Barishal, Bangladesh",2025-01-08,71,58.8,63.3,90.1,0.004,6.3,25.1,7
"Barishal, Bangladesh",2025-01-09,74.9,56.4,62.3,83.7,0,7.6,7.2,7
"Barishal, Bangladesh",2025-01-10,77.4,53,62.6,80.9,0,6,0.1,7
"Barishal, Bangladesh",2025-01-11,79.8,53,64,80.1,0,6.5,32.4,7
"Barishal, Bangladesh",2025-01-12,83.5,54.5,66.6,77.8,0,6,36.9,7
"Barishal, Bangladesh",2025-01-13,80.8,54.9,66.1,78.8,0,5.6,0.3,7
"Barishal, Bangladesh",2025-01-14,80,57.4,66.5,78.7,0,7.8,0.5,7
"Barishal, Bangladesh",2025-01-15,79.1,58.7,66.6,79.7,0,8.3,39.2,7
"Barishal, Bangladesh",2025-01-16,82.5,58.4,66.9,81.7,0,6.3,1.7,7
"Barishal, Bangladesh",2025-01-17,82.6,59.1,67.8,81.5,0,6.3,0.9,7
"Barishal, Bangladesh",2025-01-18,80.1,59.6,67.7,79.7,0,6.3,0.5,7
"Barishal, Bangladesh",2025-01-19,78.5,56.4,65.8,74.4,0,7.4,0,8
"Barishal, Bangladesh",2025-01-20,77.7,54.2,64.2,78.7,0,6.3,0,8
"Barishal, Bangladesh",2025-01-21,79,55.4,65.4,81.5,0,6,0,8
"Barishal, Bangladesh",2025-01-22,82,58.2,67.4,82.7,0,5.6,0.1,7
"Barishal, Bangladesh",2025-01-23,77.1,59.3,65.4,87.8,0,6.5,6.5,7
"Barishal, Bangladesh",2025-01-24,79,58.5,66.4,84,0,6.9,9.4,7
"Barishal, Bangladesh",2025-01-25,78.2,59.4,66.7,82,0,6.3,22.3,6
"Barishal, Bangladesh",2025-01-26,78.1,56.4,65.6,76.8,0,7.2,0.4,8
"Barishal, Bangladesh",2025-01-27,78.1,54.6,64.6,78.4,0,6,6.2,8
"Barishal, Bangladesh",2025-01-28,79.9,54.6,65.5,75.7,0,6,2.2,8
"Barishal, Bangladesh",2025-01-29,82.4,55.8,66.5,78.2,0,5.4,11,8
"Barishal, Bangladesh",2025-01-30,80.8,59.2,69.9,83.7,0.036,8.9,33.9,6
"Barishal, Bangladesh",2025-01-31,79.6,67.4,73,88.2,0.044,10.5,58.1,4
"Barishal, Bangladesh",2025-02-01,81.1,67.7,73.4,88.5,0.024,5.4,51.5,6
"Barishal, Bangladesh",2025-02-02,81.9,69,74,88.3,0.004,6.7,47.2,7
"Barishal, Bangladesh",2025-02-03,83.9,65.9,72.6,82.7,0,5.1,26,7
"Barishal, Bangladesh",2025-02-04,81.8,59.1,69.2,73.5,0,8.1,1,8
"Barishal, Bangladesh",2025-02-05,83.6,60.8,70.8,75.6,0,5.1,28.1,8
"Barishal, Bangladesh",2025-02-06,85.2,65.5,71.9,86.4,0,5.6,29.5,8
"Barishal, Bangladesh",2025-02-07,81.8,57.4,68.3,70.6,0,5.8,0,8
"Barishal, Bangladesh",2025-02-08,80.1,54.6,66.2,68.8,0,7.8,0,8
"Barishal, Bangladesh",2025-02-09,80.5,53.7,64.9,72.9,0,6.5,0,8
"Barishal, Bangladesh",2025-02-10,84.5,56.3,69,71.2,0,5.8,2.9,8
"Barishal, Bangladesh",2025-02-11,85.9,64.6,73.6,82,0,8.3,27.8,8
"Barishal, Bangladesh",2025-02-12,84.4,69,75.5,85.5,0.008,6.5,47.8,5
"Barishal, Bangladesh",2025-02-13,86.1,72.2,77.3,85.3,0.02,6.9,42.7,7
"Barishal, Bangladesh",2025-02-14,82.8,64.1,73,67.9,0,6,19.4,8
"Barishal, Bangladesh",2025-02-15,84.8,59.2,71.4,69.7,0,4.9,3.5,8
"Barishal, Bangladesh",2025-02-16,87,61.8,72.8,75.8,0,7.4,4.1,8
"Barishal, Bangladesh",2025-02-17,87.9,64.8,73.9,79.8,0,6,27.9,8
"Barishal, Bangladesh",2025-02-18,88.1,66.1,75.6,79.4,0,5.8,25.7,8
"Barishal, Bangladesh",2025-02-19,83,67.9,74.6,85.2,0.079,4.3,37.2,7
"Barishal, Bangladesh",2025-02-20,83.7,66.3,73.9,82.9,0.012,6.3,42.5,8
"Barishal, Bangladesh",2025-02-21,87,66.3,74.7,79.3,0,5.8,8.8,8
"Barishal, Bangladesh",2025-02-22,87.2,65.2,75.2,78.8,0.012,4.3,32.5,8
"Barishal, Bangladesh",2025-02-23,86.1,68.1,75,77.3,0.016,5.1,43.3,6
"Barishal, Bangladesh",2025-02-24,86.6,64.5,74.7,75.8,0,5.6,5.3,8
"Barishal, Bangladesh",2025-02-25,88.2,63.8,75.5,68.6,0,6.7,15.5,8
"Barishal, Bangladesh",2025-02-26,86.4,63.8,74.4,68.3,0,7.8,19.5,9
"Barishal, Bangladesh",2025-02-27,86.4,61.8,74.1,68.8,0,6.5,15.3,9
"Barishal, Bangladesh",2025-02-28,87.5,65.6,76.3,75,0,5.4,20.4,8
"Barishal, Bangladesh",2025-03-01,90.8,68.6,78.5,76.9,0,7.4,18,8
"Barishal, Bangladesh",2025-03-02,91.8,72.2,80.4,75.2,0.016,10.1,4.4,9
"Barishal, Bangladesh",2025-03-03,89.7,73.1,79,78.5,0,5.1,22.8,8
"Barishal, Bangladesh",2025-03-04,90.8,68.8,77.6,69.6,0,7.8,7.3,8
"Barishal, Bangladesh",2025-03-05,89.1,65.6,76.9,66.6,0,8.5,3.4,9
"Barishal, Bangladesh",2025-03-06,87,66.3,75.4,63.9,0,8.5,2.6,9
"Barishal, Bangladesh",2025-03-07,87,59.4,72.9,61.9,0,6.7,0,9
"Barishal, Bangladesh",2025-03-08,88.8,62.5,74.7,69.4,0,8.3,5.4,9
"Barishal, Bangladesh",2025-03-09,87.7,66.5,76.5,78.2,0,5.1,28.3,9
"Barishal, Bangladesh",2025-03-10,91.3,67.4,78.9,71.2,0,6,9.5,9
"Barishal, Bangladesh",2025-03-11,91.5,68.1,79.2,69.1,0,6.7,2.9,9
"Barishal, Bangladesh",2025-03-12,93.3,67.1,79.9,69.3,0,8.9,5,9
"Barishal, Bangladesh",2025-03-13,93.6,75.1,82.9,78,0.012,10.5,19,9
"Barishal, Bangladesh",2025-03-14,92.9,77.3,83.3,79.5,0.012,12.3,30,9
"Barishal, Bangladesh",2025-03-15,92.4,77.3,83.5,78.3,0,8.3,33.2,8
"Barishal, Bangladesh",2025-03-16,95.1,77.4,84.5,76.6,0.035,7.8,25.4,9
"Barishal, Bangladesh",2025-03-17,92.5,77.1,82.3,82.6,0.232,7.6,49.1,8
"Barishal, Bangladesh",2025-03-18,91.6,76,82.6,76.3,0,6,30.8,8
"Barishal, Bangladesh",2025-03-19,92,73.8,82.8,77.8,0,7.4,23.7,9
"Barishal, Bangladesh",2025-03-20,89.7,76.7,81.1,81.9,0.008,5.4,45.1,9
"Barishal, Bangladesh",2025-03-21,88,74.2,79.9,72.7,0,9.4,38.8,9
"Barishal, Bangladesh",2025-03-22,85.2,71.5,76.2,72.3,0.04,7.8,70.7,4
"Barishal, Bangladesh",2025-03-23,85.5,68.2,76.7,73.5,0,5.1,31.7,9
"Barishal, Bangladesh",2025-03-24,89.8,66.4,77.2,70.3,0,7.6,5.4,9
"Barishal, Bangladesh",2025-03-25,90.7,64.5,77.6,68,0,7.6,0.1,9
"Barishal, Bangladesh",2025-03-26,92.7,66.5,79.9,69,0,5.4,7.8,9
"Barishal, Bangladesh",2025-03-27,95.8,72,83.1,74.2,0,7.6,10,9
"Barishal, Bangladesh",2025-03-28,98.7,75.5,85.7,71.2,0,10.5,3.6,9
"Barishal, Bangladesh",2025-03-29,97.4,77.8,85.8,76.2,0,8.9,10,9
"Barishal, Bangladesh",2025-03-30,95.1,78.5,85.4,75.8,0,7.6,40,9
"Barishal, Bangladesh",2025-03-31,93.6,77.9,84.5,77.3,0,9.4,36.5,9
"Barishal, Bangladesh",2025-04-01,93.3,76.4,83.7,76.8,0,9.2,31.5,9
"Barishal, Bangladesh",2025-04-02,92.6,76,83.6,76.5,0,6.9,42.8,8
"Barishal, Bangladesh",2025-04-03,94.2,76.2,84.3,77.5,0,5.1,17.2,9
"Barishal, Bangladesh",2025-04-04,94.6,77.3,84.8,75.3,0,6.7,62.1,9
"Barishal, Bangladesh",2025-04-05,96.3,78,85.3,75.9,0.016,9.6,27.2,9
"Barishal, Bangladesh",2025-04-06,94.9,78.2,85,76.5,0.016,7.6,31.1,9
"Barishal, Bangladesh",2025-04-07,94.9,76.7,84.6,70.4,0,7.4,26.8,9
"Barishal, Bangladesh",2025-04-08,92,76,83.7,75.9,0.048,7.6,48.5,9
"Barishal, Bangladesh",2025-04-09,93.6,73.7,83.9,70.8,0,6.9,16.1,9
"Barishal, Bangladesh",2025-04-10,94.4,74.4,83.7,69,0,7.4,30.7,8
"Barishal, Bangladesh",2025-04-11,90.7,72.8,81.5,73.4,0.048,8.7,45,8
"Barishal, Bangladesh",2025-04-12,94,75.3,84.4,73.5,0.008,4.9,31,9
"Barishal, Bangladesh",2025-04-13,95.3,75.8,84.5,73.9,0.059,6.7,13.8,9
"Barishal, Bangladesh",2025-04-14,93.5,75.9,83.5,75.1,0.028,3.8,24.8,9
"Barishal, Bangladesh",2025-04-15,93.3,72.7,82,76.9,0.087,7.6,32.2,9
"Barishal, Bangladesh",2025-04-16,91.4,75.5,80.6,82.9,0.427,7.6,46.4,8
"Barishal, Bangladesh",2025-04-17,89.9,71,79,84,0.273,6.5,50.6,8
"Barishal, Bangladesh",2025-04-18,88.9,70.8,78,86.4,1.305,6.3,50.7,7
"Barishal, Bangladesh",2025-04-19,85.3,75.3,79.7,87.2,0.533,5.4,42.1,7
"Barishal, Bangladesh",2025-04-20,93.6,76.4,83.5,84.1,0.144,8.1,41.4,7
"Barishal, Bangladesh",2025-04-21,86.7,79.1,83.1,84.9,0.256,8.9,42,7
"Barishal, Bangladesh",2025-04-22,92.4,78.9,85.2,80.3,0,12.5,44.9,7
"Barishal, Bangladesh",2025-04-23,93.6,81.6,86.3,81.3,0,15.4,39.4,7
"Barishal, Bangladesh",2025-04-24,92,81.8,86.3,80.9,0.012,15.2,45.6,7
"Barishal, Bangladesh",2025-04-25,93.1,82.3,86.5,79.7,0.004,13.9,42.4,6
"Barishal, Bangladesh",2025-04-26,94.4,80.9,86.5,78,0,13.2,33.7,9
"Barishal, Bangladesh",2025-04-27,92.4,79.4,85,77.9,0.012,10.5,49.7,9
"Barishal, Bangladesh",2025-04-28,89.7,73,81.3,84.2,0.806,6.9,55.1,6
"Barishal, Bangladesh",2025-04-29,88.6,70.1,79.2,80.6,0.206,6.5,43.2,9
"Barishal, Bangladesh",2025-04-30,86.1,72.9,80.4,82.1,0.387,4,46.4,8
"Barishal, Bangladesh",2025-05-01,94.3,71.2,82.2,77.3,0.044,2.5,35.7,9
"Barishal, Bangladesh",2025-05-02,91.7,72.7,80.6,78.9,0.036,5.1,35.4,9
"Barishal, Bangladesh",2025-05-03,91.4,75.6,81.8,79.5,0.068,6.7,37.1,8
"Barishal, Bangladesh",2025-05-04,88.9,75.8,81.2,82.8,0.205,8.3,53.8,8
"Barishal, Bangladesh",2025-05-05,92.6,76.2,83.9,77.9,0.052,6,30.6,8
"Barishal, Bangladesh",2025-05-06,94.9,77.1,82.9,81.1,0.079,4.9,35.3,9
"Barishal, Bangladesh",2025-05-07,95.1,75.3,84.8,77.2,0.008,6.5,21,9
"Barishal, Bangladesh",2025-05-08,96.9,77.6,86.3,75.4,0.008,6,36.6,9
"Barishal, Bangladesh",2025-05-09,98.7,77.2,87.5,74,0,5.4,30.5,9
"Barishal, Bangladesh",2025-05-10,100.5,80,89.2,74.5,0.051,6.5,11.6,9
"Barishal, Bangladesh",2025-05-11,101.9,82.1,89.8,71,0.035,5.8,7.9,9
"Barishal, Bangladesh",2025-05-12,93.6,80.5,85.6,76.8,0.012,7.2,39.6,9
"Barishal, Bangladesh",2025-05-13,94.4,80.9,87.2,76.7,0.103,9.2,33.2,9
"Barishal, Bangladesh",2025-05-14,95.4,82.6,88.1,74.1,0.004,10.1,28.5,8
"Barishal, Bangladesh",2025-05-15,94.4,80.3,86.2,79.7,0.457,8.9,50.6,9
"Barishal, Bangladesh",2025-05-16,94.7,81.9,87.4,76.9,0.016,10.1,54.4,8
"Barishal, Bangladesh",2025-05-17,93.6,80.7,86.5,77.7,0.02,9.8,37.4,8
"Barishal, Bangladesh",2025-05-18,90.3,76.2,82.2,83.5,0.139,8.7,75.2,7
"Barishal, Bangladesh",2025-05-19,93.8,79,84.7,81.7,0.206,7.8,66.3,7
"Barishal, Bangladesh",2025-05-20,92,76,84.6,84.3,0.504,10.7,77.3,5
"Barishal, Bangladesh",2025-05-21,91.5,77.3,84,85.3,0.407,8.9,67.7,7
"Barishal, Bangladesh",2025-05-22,90.7,78.3,83.1,85.2,0.071,7.2,85.2,8
"Barishal, Bangladesh",2025-05-23,90.4,79.1,83.9,85.6,0.088,5.8,82,7
"Barishal, Bangladesh",2025-05-24,87.9,77.4,82.7,88.7,0.437,6.9,91,5
"Barishal, Bangladesh",2025-05-25,89.5,80.1,83.9,89.6,0.675,7.6,91.6,5
"Barishal, Bangladesh",2025-05-26,92.4,80.5,84.9,83.7,0.398,8.3,84.8,8
"Barishal, Bangladesh",2025-05-27,94.4,78.7,85.9,81.1,0.301,8.3,78.9,7
"Barishal, Bangladesh",2025-05-28,87.5,80.7,83.5,86.4,0.458,13.9,98.4,5
"Barishal, Bangladesh",2025-05-29,82.5,78.3,80.8,95.3,2.218,18.1,100,1
"Barishal, Bangladesh",2025-05-30,87,79.2,82.5,92.4,2.347,18.1,100,4
"Barishal, Bangladesh",2025-05-31,91.3,83,85.4,88.8,0.832,11.9,97.2,7
"Barishal, Bangladesh",2025-06-01,90.7,81.1,83.9,89.8,0.98,11,99.9,5
"Barishal, Bangladesh",2025-06-02,92.7,78.2,84.2,88.4,0.099,7.6,97.4,5
"Barishal, Bangladesh",2025-06-03,93.3,74.8,82.4,85.8,0.367,11.2,90.2,9
"Barishal, Bangladesh",2025-06-04,83.9,75.5,80.8,90.1,1.028,8.7,90.4,5
"Barishal, Bangladesh",2025-06-05,91.1,78.9,83.6,86.2,0.833,8.9,68.9,6
"Barishal, Bangladesh",2025-06-06,91.3,79,84.2,85.8,0.573,4.7,42,8
"Barishal, Bangladesh",2025-06-07,93.3,78.6,85,84.4,0.241,4,45.5,9
"Barishal, Bangladesh",2025-06-08,95.1,80,87.3,80.3,0.028,4.9,42.2,8
"Barishal, Bangladesh",2025-06-09,95.1,81.1,87.6,79,0.016,5.6,52.2,8
"Barishal, Bangladesh",2025-06-10,95,82.1,87.7,79.8,0.016,7.4,61.1,9
"Barishal, Bangladesh",2025-06-11,92.6,80.7,86.4,81.4,0.256,7.4,71,5
"Barishal, Bangladesh",2025-06-12,92.4,81.4,86.7,80.4,0.237,6.9,54.1,7
"Barishal, Bangladesh",2025-06-13,95.1,81.8,87.6,79.1,0.028,5.4,52.3,8
"Barishal, Bangladesh",2025-06-14,94,82.5,87.5,80.5,0.186,5.6,78.5,8
"Barishal, Bangladesh",2025-06-15,87.5,80.9,83.8,88.3,0.637,7.6,94.9,4
"Barishal, Bangladesh",2025-06-16,91.7,80.7,84.7,85.3,0.29,11.4,90.5,6
"Barishal, Bangladesh",2025-06-17,84.1,79.1,81.4,92.2,0.909,15.4,97.9,3
"Barishal, Bangladesh",2025-06-18,82.3,78.9,80.9,94.7,1.487,12.3,100,2
"Barishal, Bangladesh",2025-06-19,85.4,79.8,81.8,88.4,0.225,13.6,97,6
"Barishal, Bangladesh",2025-06-20,86.1,79.2,82.1,91.5,0.526,10.5,97.9,6
"Barishal, Bangladesh",2025-06-21,89.5,80.1,84,88.7,0.341,6.9,95.6,7
"Barishal, Bangladesh",2025-06-22,90.8,80.7,84.8,85.2,0.32,9.8,88,5
"Barishal, Bangladesh",2025-06-23,89.7,80.1,84.9,83.9,0.161,9.6,79.8,6
"Barishal, Bangladesh",2025-06-24,90.1,81.1,84,87.3,0.59,11.4,88.6,7
"Barishal, Bangladesh",2025-06-25,89.7,80.9,84.2,87.1,0.258,15.9,95.4,7
"Barishal, Bangladesh",2025-06-26,89.3,80.9,84.4,85.7,1.012,15.7,89.6,7
"Barishal, Bangladesh",2025-06-27,88.4,78.2,83,88.5,0.21,10.5,92,7
"Barishal, Bangladesh",2025-06-28,87.9,79.1,82.7,89,0.435,11,91.3,4
"Barishal, Bangladesh",2025-06-29,89.9,79.8,84.3,85.5,0.116,11.4,86.4,5
"Barishal, Bangladesh",2025-06-30,89.7,81.2,84.2,88,0.673,15.2,94.6,8
"Barishal, Bangladesh",2025-07-01,89,80.7,84,88,0.422,11.2,97.1,6
"Barishal, Bangladesh",2025-07-02,88.4,80.2,83.7,89,0.207,12.3,95,7
"Barishal, Bangladesh",2025-07-03,88.9,80.9,83.6,88.7,0.681,11,96.4,5
"Barishal, Bangladesh",2025-07-04,87,79.8,82.6,91.1,0.895,8.9,97.2,4
"Barishal, Bangladesh",2025-07-05,89.3,79.1,83,88.6,0.405,9.8,95,5
"Barishal, Bangladesh",2025-07-06,84.8,78.5,81.5,92.1,0.463,9.4,98.1,4
"Barishal, Bangladesh",2025-07-07,84.2,78.2,80.2,95.1,1.002,11.2,99.1,2
"Barishal, Bangladesh",2025-07-08,84.1,78,79.9,96,1.682,11.4,98.5,5
"Barishal, Bangladesh",2025-07-09,83,77.3,79.7,95.1,1.654,10.5,99.6,6
"Barishal, Bangladesh",2025-07-10,84.5,78.2,80.3,93.6,0.238,9.4,98.3,5
"Barishal, Bangladesh",2025-07-11,89.5,78.3,83.4,88.3,0.391,10.3,80,6
"Barishal, Bangladesh",2025-07-12,93.5,80.9,86.1,84,0.324,6.9,81.7,8
"Barishal, Bangladesh",2025-07-13,92.3,80.9,84,89.4,0.328,11.4,97.6,7
"Barishal, Bangladesh",2025-07-14,85.3,78.9,80.9,92.4,2.072,16.1,99.1,1
"Barishal, Bangladesh",2025-07-15,89.8,80,82.9,89,0.578,11,95.4,5
"Barishal, Bangladesh",2025-07-16,89.7,81.2,84.4,88.1,0.313,9.8,92.7,6
"Barishal, Bangladesh",2025-07-17,87.5,81.6,84,88.2,0.304,6,89.9,6
"Barishal, Bangladesh",2025-07-18,90.4,81.3,84.2,88.3,0.871,7.4,80.1,8
"Barishal, Bangladesh",2025-07-19,91.8,80.7,85.5,84.1,0.064,7.2,82.2,7
"Barishal, Bangladesh",2025-07-20,89.9,81.8,84.8,85.9,0.473,5.6,85.8,5
"Barishal, Bangladesh",2025-07-21,91.8,80.7,85.9,84.4,0.154,5.8,86,8
"Barishal, Bangladesh",2025-07-22,92.4,81.2,86,85,0.268,5.8,70,8
"Barishal, Bangladesh",2025-07-23,95.1,80.8,88.1,80.9,0.016,5.8,71.8,8
"Barishal, Bangladesh",2025-07-24,91.2,78.9,85.1,86.3,0.729,7.6,96.2,5
"Barishal, Bangladesh",2025-07-25,87.3,80.2,83,90.1,1.037,16.6,98.9,5
"Barishal, Bangladesh",2025-07-26,86.6,80.9,83.2,91.5,0.451,9.2,97.5,6
"Barishal, Bangladesh",2025-07-27,89.1,80,84,90.9,0.54,9.6,98.1,7
"Barishal, Bangladesh",2025-07-28,87.8,79.2,82.2,92.9,1.973,7.6,96.8,2
"Barishal, Bangladesh",2025-07-29,83.7,79.2,81.4,94.5,1.326,8.7,92,3
"Barishal, Bangladesh",2025-07-30,87.9,78.7,82.9,88.5,0.523,10.1,83.6,6
"Barishal, Bangladesh",2025-07-31,83,80,81.5,93.7,2.615,11.6,99.7,2
"Barishal, Bangladesh",2025-08-01,89.7,80,83.5,90.6,1.182,8.1,96.8,5
"Barishal, Bangladesh",2025-08-02,89.9,80.9,84.7,89,0.794,9.4,94.9,6
"Barishal, Bangladesh",2025-08-03,92.2,82.5,85.8,85.6,0.12,12.1,88.9,7
"Barishal, Bangladesh",2025-08-04,88.8,78,83.6,89.7,0.398,8.5,92.1,6
"Barishal, Bangladesh",2025-08-05,90.2,80.3,84.4,86.9,0.183,8.5,92.6,7
"Barishal, Bangladesh",2025-08-06,87.2,77.2,82.2,87.8,0.421,8.1,96.8,6
"Barishal, Bangladesh",2025-08-07,85.2,80.1,81.9,90.9,0.954,8.1,97.8,4
"Barishal, Bangladesh",2025-08-08,82.5,77.7,80.2,91.6,1.217,8.1,91.4,4
"Barishal, Bangladesh",2025-08-09,90.7,79.2,83.3,84.7,0.202,8.9,72.1,6
"Barishal, Bangladesh",2025-08-10,91.5,80.7,85.6,81,0.052,9.2,83.2,9
"Barishal, Bangladesh",2025-08-11,92.2,80.4,85.8,82.5,0.287,7.4,78.9,7
"Barishal, Bangladesh",2025-08-12,92.5,81.6,86.4,81.1,0.016,6.7,85.5,7
"Barishal, Bangladesh",2025-08-13,86.4,79.9,83.7,88.5,0.242,8.5,99.8,4
"Barishal, Bangladesh",2025-08-14,86.2,79.9,83,88.3,0.413,9.8,91.7,6
